,Unnamed: 0,source,word,freq_lcnl,freq_lcnl_log,freq_lcnl_log_flipscale,aoa_mean,aoa_sd,aoa_mean_scale,tasa_1,tasa_2,tasa_3,Has_freq,Has_aoa,Filter,score,SUBTLWF,freq_lcnl_extended,freq_lcnl_extended_log,freq_lcnl_extended_log_flipscale,score_extended
176,3138,3k,hat,120,2.08278537,1.897945006,3.33,1.14,1.332,369,140,97,TRUE,TRUE,TRUE,10.92178002,64.17647059,120,2.08278537,1.897945006,10.92178002
172,885,3k,car,122,2.089905111,1.890825265,3.37,1.95,1.348,741,492,370,TRUE,TRUE,TRUE,10.93330106,483.0588235,122,2.089905111,1.890825265,10.93330106
142,7515,3k,think,265,2.424881637,1.55584874,4.75,1.55,1.9,1417,1313,1353,TRUE,TRUE,TRUE,10.97339496,2691.392157,265,2.424881637,1.55584874,10.97339496
147,4755,3k,our,209,2.322219295,1.658511082,4.346085,1.53,1.738434,621,709,909,TRUE,TRUE,TRUE,10.98012933,1400.490196,209,2.322219295,1.658511082,10.98012933
135,7695,3k,too,313,2.496929648,1.483800728,5.102732,2,2.0410928,2069,1669,1456,TRUE,TRUE,TRUE,11.03793491,1371.568627,313,2.496929648,1.483800728,11.03793491
169,8325,3k,why,157,2.198657087,1.78207329,3.97309,2.11,1.589236,1218,1084,927,TRUE,TRUE,TRUE,11.10138316,#N/A,157,2.198657087,1.78207329,11.10138316
180,2919,3k,green,141,2.152288344,1.828442032,3.79,1.32,1.516,523,276,236,TRUE,TRUE,TRUE,11.10376813,72.47058824,141,2.152288344,1.828442032,11.10376813
164,7962,lcnl,us,177,2.250420002,1.730310374,4.18623,2.07,1.674492,997,883,909,TRUE,TRUE,TRUE,11.1074715,1695.647059,177,2.250420002,1.730310374,11.1074715
218,128,3k,bad,78,1.897627091,2.083103285,2.79,1.27,1.116,421,301,236,TRUE,TRUE,TRUE,11.12241314,545.1764706,78,1.897627091,2.083103285,11.12241314
148,4213,3k,make,233,2.369215857,1.611514519,4.68,1.77,1.872,1380,1258,1453,TRUE,TRUE,TRUE,11.12605808,1387.745098,233,2.369215857,1.611514519,11.12605808
185,582,3k,boy,129,2.113943352,1.866787024,3.67,1.88,1.468,952,675,614,TRUE,TRUE,TRUE,11.1371481,529.8235294,129,2.113943352,1.866787024,11.1371481
139,7489,3k,their,324,2.511883361,1.468847016,5.262587,2.02,2.1050348,660,1336,2034,TRUE,TRUE,TRUE,11.13797506,655.1568627,324,2.511883361,1.468847016,11.13797506
171,7754,3k,train,155,2.193124598,1.787605778,4,1.71,1.6,222,127,95,TRUE,TRUE,TRUE,11.15042311,95.05882353,155,2.193124598,1.787605778,11.15042311
212,4663,3k,nose,84,1.929418926,2.051311451,2.95,1.15,1.18,181,123,123,TRUE,TRUE,TRUE,11.1552458,69.74509804,84,1.929418926,2.051311451,11.1552458
168,8128,3k,want,169,2.230448921,1.750281455,4.16,2.32,1.664,2034,1248,985,TRUE,TRUE,TRUE,11.16112582,2759.176471,169,2.230448921,1.750281455,11.16112582
196,2084,lcnl,eyes,111,2.049218023,1.931512354,3.443482,1.36,1.3773928,487,652,712,TRUE,TRUE,TRUE,11.16953142,221.5490196,111,2.049218023,1.931512354,11.16953142
198,350,3k,bird,112,2.053078443,1.927651933,3.52,1.66,1.408,540,167,118,TRUE,TRUE,TRUE,11.23060773,45.45098039,112,2.053078443,1.927651933,11.23060773
221,2413,3k,fly,85,1.934498451,2.046231925,3.05,1.18,1.22,396,182,110,TRUE,TRUE,TRUE,11.2349277,85,85,1.934498451,2.046231925,11.2349277
113,7494,3k,then,673,2.828659897,1.15207048,6.74391,3.51,2.697564,4009,3107,2849,TRUE,TRUE,TRUE,11.35219192,1489.529412,673,2.828659897,1.15207048,11.35219192
146,827,3k,by,312,2.495544338,1.485186039,5.411785,1.5,2.164714,1189,1462,2074,TRUE,TRUE,TRUE,11.35252916,1340.470588,312,2.495544338,1.485186039,11.35252916
201,5881,3k,school,127,2.10720997,1.873520407,3.89,1.37,1.556,1065,866,777,TRUE,TRUE,TRUE,11.38408163,333.1176471,127,2.10720997,1.873520407,11.38408163
243,3107,3k,hand,65,1.819543936,2.161186441,2.74,1.24,1.096,434,501,519,TRUE,TRUE,TRUE,11.38474576,279.6470588,65,1.819543936,2.161186441,11.38474576
209,4549,3k,name,112,2.053078443,1.927651933,3.68,1.53,1.472,635,533,469,TRUE,TRUE,TRUE,11.39060773,641.8627451,112,2.053078443,1.927651933,11.39060773
213,2524,3k,friend,105,2.025305865,1.955424511,3.57,1.43,1.428,427,343,276,TRUE,TRUE,TRUE,11.39169805,419.2941176,105,2.025305865,1.955424511,11.39169805
226,7229,3k,sun,95,1.982271233,1.998459143,3.4,1.64,1.36,573,430,418,TRUE,TRUE,TRUE,11.39383657,69.66666667,95,1.982271233,1.998459143,11.39383657
205,7841,3k,truck,119,2.079181246,1.90154913,3.79,1.47,1.516,308,158,85,TRUE,TRUE,TRUE,11.39619652,72.8627451,119,2.079181246,1.90154913,11.39619652
187,7440,3k,tell,156,2.195899652,1.784830724,4.26,2.05,1.704,1243,1107,962,TRUE,TRUE,TRUE,11.3993229,1724.490196,156,2.195899652,1.784830724,11.3993229
150,3378,3k,how,292,2.46686762,1.513862756,5.3585,1.92,2.1434,2048,2049,2147,TRUE,TRUE,TRUE,11.41395102,#N/A,292,2.46686762,1.513862756,11.41395102
238,156,3k,ball,70,1.851258349,2.129472028,2.9,1.22,1.16,587,304,248,TRUE,TRUE,TRUE,11.41788811,104.9607843,70,1.851258349,2.129472028,11.41788811
186,7359,3k,take,164,2.217483944,1.763246432,4.37,1.89,1.748,1347,1036,1013,TRUE,TRUE,TRUE,11.42298573,1891.039216,164,2.217483944,1.763246432,11.42298573
217,2135,3k,fast,111,2.049218023,1.931512354,3.738636,1.33,1.4954544,610,347,221,TRUE,TRUE,TRUE,11.46468542,137.4509804,111,2.049218023,1.931512354,11.46468542
211,3178,3k,hear,115,2.064457989,1.916272387,3.8,1.64,1.52,482,457,373,TRUE,TRUE,TRUE,11.46508955,555.3529412,115,2.064457989,1.916272387,11.46508955
228,368,3k,black,98,1.995635195,1.985095182,3.56,1.92,1.424,261,293,309,TRUE,TRUE,TRUE,11.50038073,167.9411765,98,1.995635195,1.985095182,11.50038073
233,2177,3k,fell,83,1.924279286,2.05645109,3.280385,1.2,1.312154,294,238,186,TRUE,TRUE,TRUE,11.50618936,73,83,1.924279286,2.05645109,11.50618936
259,87,3k,ask,65,1.819543936,2.161186441,2.89,1.37,1.156,339,309,266,TRUE,TRUE,TRUE,11.53474576,483.1372549,65,1.819543936,2.161186441,11.53474576
220,5049,3k,play,126,2.103803721,1.876926656,4.1,2.59,1.64,1169,470,322,TRUE,TRUE,TRUE,11.60770662,354.5294118,126,2.103803721,1.876926656,11.60770662
207,4605,3k,next,144,2.161368002,1.819362374,4.346085,1.86,1.738434,972,841,688,TRUE,TRUE,TRUE,11.6235345,452.745098,144,2.161368002,1.819362374,11.6235345
224,6607,3k,snow,124,2.096910013,1.883820364,4.11,2.31,1.644,236,211,229,TRUE,TRUE,TRUE,11.64528145,31.35294118,124,2.096910013,1.883820364,11.64528145
202,7513,3k,thing,162,2.212187604,1.768542772,4.58,1.61,1.832,640,585,607,TRUE,TRUE,TRUE,11.65417109,1088.666667,162,2.212187604,1.768542772,11.65417109
197,4601,3k,new,174,2.243038049,1.737692328,4.72,2.14,1.888,879,794,945,TRUE,TRUE,TRUE,11.67076931,723.7843137,174,2.243038049,1.737692328,11.67076931
261,2249,3k,fire,74,1.875061263,2.105669113,3.25,1.16,1.3,290,394,318,TRUE,TRUE,TRUE,11.67267645,215.4901961,74,1.875061263,2.105669113,11.67267645
312,1593,3k,dad,49,1.698970004,2.281760372,2.58,1.17,1.032,731,292,173,TRUE,TRUE,TRUE,11.70704149,#N/A,49,1.698970004,2.281760372,11.70704149
229,2259,3k,fish,115,2.064457989,1.916272387,4.05,1.61,1.62,908,366,237,TRUE,TRUE,TRUE,11.71508955,83.49019608,115,2.064457989,1.916272387,11.71508955
232,7703,3k,top,104,2.021189299,1.959541077,3.89,1.53,1.556,394,368,326,TRUE,TRUE,TRUE,11.72816431,133.4313725,104,2.021189299,1.959541077,11.72816431
184,8168,3k,way,247,2.394451681,1.586278696,5.39,1.74,2.156,1288,1322,1517,TRUE,TRUE,TRUE,11.73511478,1424.72549,247,2.394451681,1.586278696,11.73511478
272,3090,3k,hair,68,1.838849091,2.141881286,3.17,1.76,1.268,214,246,228,TRUE,TRUE,TRUE,11.73752514,153.5490196,68,1.838849091,2.141881286,11.73752514
222,2255,3k,first,138,2.1430148,1.837715576,4.388713,1.31,1.7554852,745,994,1181,TRUE,TRUE,TRUE,11.73957531,840.5686275,138,2.1430148,1.837715576,11.73957531
195,4121,3k,love,215,2.334453751,1.646276625,5.17,3.54,2.068,111,164,135,TRUE,TRUE,TRUE,11.7551065,1114.980392,215,2.334453751,1.646276625,11.7551065
262,8110,3k,walk,79,1.903089987,2.07764039,3.45,2.04,1.38,485,351,281,TRUE,TRUE,TRUE,11.76056156,215.8627451,79,1.903089987,2.07764039,11.76056156
268,3368,3k,hot,75,1.880813592,2.099916784,3.37,1.77,1.348,449,281,252,TRUE,TRUE,TRUE,11.76966714,189.8431373,75,1.880813592,2.099916784,11.76966714
266,7858,3k,try,78,1.897627091,2.083103285,3.44,2.15,1.376,370,362,347,TRUE,TRUE,TRUE,11.77241314,476.745098,78,1.897627091,2.083103285,11.77241314
277,2441,3k,food,69,1.84509804,2.135632337,3.25,1.21,1.3,454,529,663,TRUE,TRUE,TRUE,11.79252935,154.4313725,69,1.84509804,2.135632337,11.79252935
223,4528,3k,must,148,2.173186268,1.807544108,4.58,2.36,1.832,818,792,834,TRUE,TRUE,TRUE,11.81017643,699.2352941,148,2.173186268,1.807544108,11.81017643
265,5445,3k,rain,83,1.924279286,2.05645109,3.6,1.27,1.44,361,227,185,TRUE,TRUE,TRUE,11.82580436,48.90196078,83,1.924279286,2.05645109,11.82580436
246,809,3k,bus,96,1.986771734,1.993958642,3.85,1.57,1.54,349,228,132,TRUE,TRUE,TRUE,11.82583457,74.17647059,96,1.986771734,1.993958642,11.82583457
329,3396,3k,hug,45,1.662757832,2.317972545,2.58,0.96,1.032,48,23,9,TRUE,TRUE,TRUE,11.85189018,19.33333333,45,1.662757832,2.317972545,11.85189018
245,312,3k,best,105,2.025305865,1.955424511,4.090317,1.66,1.6361268,395,372,339,TRUE,TRUE,TRUE,11.91201505,404.372549,105,2.025305865,1.955424511,11.91201505
295,6315,3k,sit,73,1.86923172,2.111498657,3.47,2.25,1.388,376,230,166,TRUE,TRUE,TRUE,11.91599463,311.3529412,73,1.86923172,2.111498657,11.91599463
270,529,3k,book,82,1.919078092,2.061652284,3.68,1.8,1.472,641,317,309,TRUE,TRUE,TRUE,11.92660914,176.9803922,82,1.919078092,2.061652284,11.92660914
230,4494,3k,much,138,2.1430148,1.837715576,4.580539,1.24,1.8322156,698,820,975,TRUE,TRUE,TRUE,11.93140131,973.254902,138,2.1430148,1.837715576,11.93140131
234,3858,3k,last,119,2.079181246,1.90154913,4.346085,1.83,1.738434,632,675,653,TRUE,TRUE,TRUE,11.95228152,723.0980392,119,2.079181246,1.90154913,11.95228152
240,2543,3k,frog,117,2.071882007,1.908848369,4.32,1.45,1.728,876,101,28,TRUE,TRUE,TRUE,11.95539348,11.82352941,117,2.071882007,1.908848369,11.95539348
274,1626,3k,dark,83,1.924279286,2.05645109,3.74,1.37,1.496,324,340,310,TRUE,TRUE,TRUE,11.96580436,88.60784314,83,1.924279286,2.05645109,11.96580436
304,1952,3k,duck,72,1.86332286,2.117407516,3.5,1.64,1.4,390,50,20,TRUE,TRUE,TRUE,11.96963007,24.76470588,72,1.86332286,2.117407516,11.96963007
290,2580,3k,fun,79,1.903089987,2.07764039,3.67,0.97,1.468,629,241,159,TRUE,TRUE,TRUE,11.98056156,235.4901961,79,1.903089987,2.07764039,11.98056156
281,8376,3k,wish,84,1.929418926,2.051311451,3.79,0.92,1.516,366,200,145,TRUE,TRUE,TRUE,11.9952458,235.1176471,84,1.929418926,2.051311451,11.9952458
258,6369,3k,sky,104,2.021189299,1.959541077,4.17,1.89,1.668,404,254,205,TRUE,TRUE,TRUE,12.00816431,44.80392157,104,2.021189299,1.959541077,12.00816431
324,5774,3k,sad,60,1.785329835,2.195400542,3.24,2.21,1.296,274,147,84,TRUE,TRUE,TRUE,12.02160217,63.37254902,60,1.785329835,2.195400542,12.02160217
376,8234,3k,wet,37,1.579783597,2.40094678,2.47,1.35,0.988,218,127,106,TRUE,TRUE,TRUE,12.07378712,39.21568627,37,1.579783597,2.40094678,12.07378712
321,3259,3k,hill,66,1.826074803,2.154655574,3.47,1.47,1.388,252,182,134,TRUE,TRUE,TRUE,12.0886223,37.54901961,66,1.826074803,2.154655574,12.0886223
350,1530,3k,cry,44,1.653212514,2.327517863,2.78,1.66,1.112,187,147,89,TRUE,TRUE,TRUE,12.09007145,65.64705882,44,1.653212514,2.327517863,12.09007145
297,1298,3k,cold,86,1.939519253,2.041211124,3.95,1.79,1.58,394,322,365,TRUE,TRUE,TRUE,12.1148445,130.1568627,86,1.939519253,2.041211124,12.1148445
330,828,3k,bye,58,1.770852012,2.209878365,3.280385,2.16,1.312154,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,12.11989846,#N/A,58,1.770852012,2.209878365,12.11989846
269,2733,3k,give,103,2.017033339,1.963697037,4.28,1.93,1.712,570,523,477,TRUE,TRUE,TRUE,12.13478815,1167.823529,103,2.017033339,1.963697037,12.13478815
302,4608,3k,nice,85,1.934498451,2.046231925,3.95,1.51,1.58,333,232,170,TRUE,TRUE,TRUE,12.1349277,649.5098039,85,1.934498451,2.046231925,12.1349277
256,3953,3k,let,119,2.079181246,1.90154913,4.53,2.09,1.812,919,662,613,TRUE,TRUE,TRUE,12.13619652,#N/A,119,2.079181246,1.90154913,12.13619652
301,8300,3k,white,89,1.954242509,2.026487867,4.06,1.66,1.624,360,377,403,TRUE,TRUE,TRUE,12.16595147,171.4509804,89,1.954242509,2.026487867,12.16595147
313,7476,3k,thank,76,1.886490725,2.094239651,3.79,1.72,1.516,248,115,73,TRUE,TRUE,TRUE,12.16695861,#N/A,76,1.886490725,2.094239651,12.16695861
289,5683,3k,room,97,1.991226076,1.989504301,4.22,1.44,1.688,849,710,718,TRUE,TRUE,TRUE,12.1780172,439.5098039,97,1.991226076,1.989504301,12.1780172
347,1228,lcnl,clothes,50,1.707570176,2.2731602,3.11,1.41,1.244,155,192,179,TRUE,TRUE,TRUE,12.2026408,101.1372549,50,1.707570176,2.2731602,12.2026408
379,6189,3k,shoe,37,1.579783597,2.40094678,2.6,1.19,1.04,45,34,27,TRUE,TRUE,TRUE,12.20378712,30.39215686,37,1.579783597,2.40094678,12.20378712
327,4483,3k,mouth,65,1.819543936,2.161186441,3.58,1.43,1.432,127,178,195,TRUE,TRUE,TRUE,12.22474576,104.4117647,65,1.819543936,2.161186441,12.22474576
331,4583,3k,need,64,1.812913357,2.16781702,3.56,1.34,1.424,733,546,562,TRUE,TRUE,TRUE,12.23126808,1294.901961,64,1.812913357,2.16781702,12.23126808
340,4352,3k,milk,57,1.763427994,2.217302383,3.37,1.42,1.348,162,153,127,TRUE,TRUE,TRUE,12.23920953,42.52941176,57,1.763427994,2.217302383,12.23920953
372,7739,3k,toy,45,1.662757832,2.317972545,3,1.15,1.2,105,48,27,TRUE,TRUE,TRUE,12.27189018,16.84313725,45,1.662757832,2.317972545,12.27189018
311,5502,3k,read,86,1.939519253,2.041211124,4.11,1.68,1.644,529,494,520,TRUE,TRUE,TRUE,12.2748445,241.2156863,86,1.939519253,2.041211124,12.2748445
323,2725,3k,girl,80,1.908485019,2.072245358,4,1.89,1.6,643,401,356,TRUE,TRUE,TRUE,12.28898143,557.1176471,80,1.908485019,2.072245358,12.28898143
310,2065,3k,end,93,1.973127854,2.007602523,4.28,2.61,1.712,296,327,384,TRUE,TRUE,TRUE,12.31041009,265.8627451,93,1.973127854,2.007602523,12.31041009
181,3635,3k,just,448,2.652246341,1.328484036,7.010335,2.48,2.804134,2152,2096,1991,TRUE,TRUE,TRUE,12.32427114,4749.137255,448,2.652246341,1.328484036,12.32427114
227,7536,3k,thought,234,2.371067862,1.609662514,5.89135,2.18,2.35654,1047,1130,1062,TRUE,TRUE,TRUE,12.33000006,808.4705882,234,2.371067862,1.609662514,12.33000006
367,5654,3k,rock,49,1.698970004,2.281760372,3.22,1.17,1.288,287,163,140,TRUE,TRUE,TRUE,12.34704149,86.15686275,49,1.698970004,2.281760372,12.34704149
365,850,3k,cake,50,1.707570176,2.2731602,3.26,2.28,1.304,259,68,40,TRUE,TRUE,TRUE,12.3526408,45.05882353,50,1.707570176,2.2731602,12.3526408
309,5745,3k,run,100,2.004321374,1.976409003,4.47,1.9,1.788,734,399,322,TRUE,TRUE,TRUE,12.37563601,350.5490196,100,2.004321374,1.976409003,12.37563601
360,6296,3k,sing,55,1.748188027,2.23254235,3.47,1.31,1.388,126,71,58,TRUE,TRUE,TRUE,12.4001694,97.58823529,55,1.748188027,2.23254235,12.4001694
250,5824,3k,saw,164,2.217483944,1.763246432,5.3585,2.09,2.1434,1596,999,727,TRUE,TRUE,TRUE,12.41148573,402.4901961,164,2.217483944,1.763246432,12.41148573
351,639,3k,bread,58,1.770852012,2.209878365,3.58,1.61,1.432,142,102,83,TRUE,TRUE,TRUE,12.41951346,28.33333333,58,1.770852012,2.209878365,12.41951346
231,7571,3k,through,212,2.328379603,1.652350773,5.816751,1.86,2.3267004,343,714,989,TRUE,TRUE,TRUE,12.42615409,549.5294118,212,2.328379603,1.652350773,12.42615409
335,34,3k,air,71,1.857332496,2.12339788,3.94,1.55,1.576,314,415,516,TRUE,TRUE,TRUE,12.43359152,139.0196078,71,1.857332496,2.12339788,12.43359152
288,4735,3k,once,129,2.113943352,1.866787024,4.974848,2.32,1.9899392,338,463,547,TRUE,TRUE,TRUE,12.4419961,344.8823529,129,2.113943352,1.866787024,12.4419961
343,8357,3k,wind,68,1.838849091,2.141881286,3.89,1.37,1.556,317,238,246,TRUE,TRUE,TRUE,12.45752514,59.37254902,68,1.838849091,2.141881286,12.45752514
326,580,3k,box,86,1.939519253,2.041211124,4.3,1.66,1.72,653,267,174,TRUE,TRUE,TRUE,12.4648445,89.74509804,86,1.939519253,2.041211124,12.4648445
292,2910,3k,great,131,2.120573931,1.860156445,5.05,1.23,2.02,373,399,498,TRUE,TRUE,TRUE,12.49062578,820.8627451,131,2.120573931,1.860156445,12.49062578
305,6656,3k,soon,115,2.064457989,1.916272387,4.82565,1.88,1.93026,616,558,486,TRUE,TRUE,TRUE,12.49073955,257.6470588,115,2.064457989,1.916272387,12.49073955
356,2089,3k,face,61,1.792391689,2.188338687,3.75,2.2,1.5,376,435,483,TRUE,TRUE,TRUE,12.50335475,289.1568627,61,1.792391689,2.188338687,12.50335475
366,6676,3k,sound,59,1.77815125,2.202579126,3.72,1.53,1.488,208,338,343,TRUE,TRUE,TRUE,12.5303165,143.3921569,59,1.77815125,2.202579126,12.5303165
341,728,3k,brown,77,1.892094603,2.088635774,4.196887,1.31,1.6787548,264,162,151,TRUE,TRUE,TRUE,12.5514301,#N/A,77,1.892094603,2.088635774,12.5514301
353,2896,3k,grass,66,1.826074803,2.154655574,3.94,1.55,1.576,232,186,175,TRUE,TRUE,TRUE,12.5586223,16.78431373,66,1.826074803,2.154655574,12.5586223
346,8098,3k,wait,78,1.897627091,2.083103285,4.3,1.89,1.72,424,321,203,TRUE,TRUE,TRUE,12.63241314,830.254902,78,1.897627091,2.083103285,12.63241314
332,3254,3k,high,91,1.963787827,2.016942549,4.58,2.24,1.832,243,344,407,TRUE,TRUE,TRUE,12.6477702,195,91,1.963787827,2.016942549,12.6477702
306,7039,3k,still,134,2.130333768,1.850396608,5.262587,1.87,2.1050348,699,758,830,TRUE,TRUE,TRUE,12.66417343,788.7254902,134,2.130333768,1.850396608,12.66417343
325,4481,3k,mouse,111,2.049218023,1.931512354,4.94,1.76,1.976,442,171,82,TRUE,TRUE,TRUE,12.66604942,19.11764706,111,2.049218023,1.931512354,12.66604942
396,7446,3k,ten,50,1.707570176,2.2731602,3.578781,1.49,1.4315124,200,184,168,TRUE,TRUE,TRUE,12.6714218,145,50,1.707570176,2.2731602,12.6714218
316,2475,3k,found,124,2.096910013,1.883820364,5.14536,1.96,2.058144,533,535,632,TRUE,TRUE,TRUE,12.68064145,396,124,2.096910013,1.883820364,12.68064145
248,8216,3k,well,222,2.348304863,1.632425513,6.157775,2.65,2.46311,1024,1066,1046,TRUE,TRUE,TRUE,12.68747705,#N/A,222,2.348304863,1.632425513,12.68747705
398,4147,3k,lunch,50,1.707570176,2.2731602,3.61,1.69,1.444,407,167,91,TRUE,TRUE,TRUE,12.7026408,104.1176471,50,1.707570176,2.2731602,12.7026408
378,7891,3k,turn,67,1.832508913,2.148221464,4.11,1.73,1.644,224,294,307,TRUE,TRUE,TRUE,12.70288586,306.4705882,67,1.832508913,2.148221464,12.70288586
199,8347,3k,will,485,2.686636269,1.294094107,7.53,2.87,3.012,4845,2333,1948,TRUE,TRUE,TRUE,12.70637643,2123.647059,485,2.686636269,1.294094107,12.70637643
390,4969,3k,pig,57,1.763427994,2.217302383,3.84,2.03,1.536,310,97,46,TRUE,TRUE,TRUE,12.70920953,39.1372549,57,1.763427994,2.217302383,12.70920953
369,2576,3k,full,71,1.857332496,2.12339788,4.24,1.61,1.696,92,167,192,TRUE,TRUE,TRUE,12.73359152,166.9019608,71,1.857332496,2.12339788,12.73359152
345,1615,3k,dance,89,1.954242509,2.026487867,4.63,1.57,1.852,55,60,51,TRUE,TRUE,TRUE,12.73595147,148.0392157,89,1.954242509,2.026487867,12.73595147
436,3627,3k,jump,31,1.505149978,2.475580398,2.84,1.3,1.136,406,110,71,TRUE,TRUE,TRUE,12.74232159,69.82352941,31,1.505149978,2.475580398,12.74232159
392,1384,3k,cow,59,1.77815125,2.202579126,3.94,1.63,1.576,154,66,48,TRUE,TRUE,TRUE,12.7503165,25.50980392,59,1.77815125,2.202579126,12.7503165
363,3117,3k,hard,76,1.886490725,2.094239651,4.39,2.15,1.756,573,581,543,TRUE,TRUE,TRUE,12.76695861,307.8431373,76,1.886490725,2.094239651,12.76695861
420,4625,3k,nine,38,1.591064607,2.38966577,3.2271,1.3,1.29084,53,60,57,TRUE,TRUE,TRUE,12.78576308,67.47058824,38,1.591064607,2.38966577,12.78576308
333,5015,3k,place,104,2.021189299,1.959541077,4.95,1.96,1.98,720,670,756,TRUE,TRUE,TRUE,12.78816431,602.6666667,104,2.021189299,1.959541077,12.78816431
404,7353,3k,tail,50,1.707570176,2.2731602,3.7,1.13,1.48,177,184,127,TRUE,TRUE,TRUE,12.7926408,23.90196078,50,1.707570176,2.2731602,12.7926408
381,6474,3k,slow,65,1.819543936,2.161186441,4.15,1.76,1.66,105,81,77,TRUE,TRUE,TRUE,12.79474576,76.01960784,65,1.819543936,2.161186441,12.79474576
394,3981,3k,light,61,1.792391689,2.188338687,4.05,1.99,1.62,356,353,454,TRUE,TRUE,TRUE,12.80335475,165.1960784,61,1.792391689,2.188338687,12.80335475
338,7533,3k,those,104,2.021189299,1.959541077,5.006819,2.27,2.0027276,262,339,403,TRUE,TRUE,TRUE,12.84498331,753.0196078,104,2.021189299,1.959541077,12.84498331
357,5706,3k,round,88,1.949390007,2.03134037,4.75,2.05,1.9,106,120,158,TRUE,TRUE,TRUE,12.87536148,66.52941176,88,1.949390007,2.03134037,12.87536148
411,3721,3k,kiss,45,1.662757832,2.317972545,3.61,2.25,1.444,23,13,10,TRUE,TRUE,TRUE,12.88189018,121.1568627,45,1.662757832,2.317972545,12.88189018
342,7736,3k,town,107,2.033423755,1.947306621,5.11,2.66,2.044,236,262,297,TRUE,TRUE,TRUE,12.89922648,247.9215686,107,2.033423755,1.947306621,12.89922648
408,3450,3k,ice,51,1.716003344,2.264727033,3.86,1.06,1.544,127,156,160,TRUE,TRUE,TRUE,12.91890813,79.54901961,51,1.716003344,2.264727033,12.91890813
481,4553,3k,nap,23,1.380211242,2.600519135,2.53,0.77,1.012,54,22,8,TRUE,TRUE,TRUE,12.93207654,12.64705882,23,1.380211242,2.600519135,12.93207654
354,2013,3k,each,95,1.982271233,1.998459143,4.953534,1.53,1.9814136,566,741,955,TRUE,TRUE,TRUE,12.94737057,253.254902,95,1.982271233,1.998459143,12.94737057
375,4434,3k,moon,88,1.949390007,2.03134037,4.83,2.31,1.932,196,119,143,TRUE,TRUE,TRUE,12.95536148,49.96078431,88,1.949390007,2.03134037,12.95536148
368,7237,3k,sure,89,1.954242509,2.026487867,4.85,1.46,1.94,467,589,564,TRUE,TRUE,TRUE,12.95595147,1099.823529,89,1.954242509,2.026487867,12.95595147
383,7651,lcnl,tired,77,1.892094603,2.088635774,4.62,2.58,1.848,225,208,163,TRUE,TRUE,TRUE,12.9745431,112.6470588,77,1.892094603,2.088635774,12.9745431
402,6130,3k,sheep,62,1.799340549,2.181389827,4.25,1.52,1.7,192,84,76,TRUE,TRUE,TRUE,12.97555931,13.43137255,62,1.799340549,2.181389827,12.97555931
427,7365,3k,talk,44,1.653212514,2.327517863,3.68,1.73,1.472,460,372,300,TRUE,TRUE,TRUE,12.99007145,855,44,1.653212514,2.327517863,12.99007145
440,2446,3k,foot,38,1.591064607,2.38966577,3.44,1.38,1.376,152,134,140,TRUE,TRUE,TRUE,12.99866308,64.92156863,38,1.591064607,2.38966577,12.99866308
395,7126,3k,street,74,1.875061263,2.105669113,4.58,2.48,1.832,563,369,284,TRUE,TRUE,TRUE,13.00267645,148.1764706,74,1.875061263,2.105669113,13.00267645
400,3663,3k,keep,67,1.832508913,2.148221464,4.42,2.04,1.768,496,530,579,TRUE,TRUE,TRUE,13.01288586,702.8627451,67,1.832508913,2.148221464,13.01288586
386,6265,3k,side,79,1.903089987,2.07764039,4.72,1.27,1.888,413,429,422,TRUE,TRUE,TRUE,13.03056156,200.9215686,79,1.903089987,2.07764039,13.03056156
426,487,3k,boat,47,1.681241237,2.299489139,3.84,1.46,1.536,379,207,132,TRUE,TRUE,TRUE,13.03795656,95.78431373,47,1.681241237,2.299489139,13.03795656
424,288,3k,bell,48,1.69019608,2.290534297,3.89,1.68,1.556,248,108,80,TRUE,TRUE,TRUE,13.05213719,39.33333333,48,1.69019608,2.290534297,13.05213719
454,222,3k,bath,32,1.51851394,2.462216437,3.23,1.56,1.292,26,31,24,TRUE,TRUE,TRUE,13.07886575,31.11764706,32,1.51851394,2.462216437,13.07886575
443,4960,3k,pie,41,1.62324929,2.357481086,3.67,1.64,1.468,31,22,20,TRUE,TRUE,TRUE,13.09992434,28.74509804,41,1.62324929,2.357481086,13.09992434
397,855,3k,call,76,1.886490725,2.094239651,4.74,1.85,1.896,341,315,268,TRUE,TRUE,TRUE,13.11695861,861.3921569,76,1.886490725,2.094239651,13.11695861
472,4746,lcnl,orange,31,1.505149978,2.475580398,3.26,1.15,1.304,49,49,41,TRUE,TRUE,TRUE,13.16232159,22.31372549,31,1.505149978,2.475580398,13.16232159
355,3935,3k,left,119,2.079181246,1.90154913,5.57164,2.17,2.228656,556,604,606,TRUE,TRUE,TRUE,13.17783652,484.4509804,119,2.079181246,1.90154913,13.17783652
348,2237,3k,find,133,2.127104798,1.853625578,5.78,3.89,2.312,1342,870,874,TRUE,TRUE,TRUE,13.19450231,830.9607843,133,2.127104798,1.853625578,13.19450231
419,8157,3k,watch,57,1.763427994,2.217302383,4.33,1.61,1.732,284,294,258,TRUE,TRUE,TRUE,13.19920953,330.0196078,57,1.763427994,2.217302383,13.19920953
