,source,word,freq_lcnl,aoa_mean,aoa_sd,tasa_1,tasa_2,tasa_3,max tasa,,,,,,,,,
8021,3k,verse,1,8.17,2.98,0,1,1,1,FALSE,TRUE,TRUE,2,,,,,
6564,3k,snatch,1,8.18,3.19,0,2,3,3,FALSE,FALSE,TRUE,3,,,,,
2436,3k,folk,2,8.19,2.96,0,2,8,8,FALSE,FALSE,TRUE,3,,,,,
2893,3k,grasp,1,8.2,2.12,1,2,6,6,FALSE,FALSE,TRUE,3,,,,,
2127,3k,fare,2,8.21,3.01,1,2,3,3,FALSE,FALSE,TRUE,3,,,,,
2224,3k,file,1,8.21,2.78,6,3,9,9,FALSE,FALSE,TRUE,3,,,,,
4773,3k,pace,1,8.21,2.57,0,3,11,11,FALSE,FALSE,TRUE,3,,,,,
5099,3k,plump,6,8.21,3.14,6,6,5,6,TRUE,TRUE,FALSE,1,,,,,
7430,3k,tee,1,8.21,2.94,1,0,4,4,FALSE,FALSE,TRUE,3,,,,,
11,lcnl,ad,4,8.22,3.04,10,8,8,10,TRUE,FALSE,FALSE,1,,,,,
485,3k,boast,2,8.22,2.13,0,1,4,4,FALSE,FALSE,TRUE,3,,,,,
1775,3k,dock,3,8.22,3.87,31,17,13,31,TRUE,FALSE,FALSE,1,,,,,
2629,3k,gap,2,8.22,1.93,6,2,6,6,TRUE,FALSE,TRUE,1,,,,,
4894,3k,peep,35,8.22,3.44,2,4,1,4,FALSE,TRUE,FALSE,2,,,,,
68,3k,arch,2,8.26,3.11,1,6,4,6,FALSE,TRUE,FALSE,2,,,,,
5057,lcnl,pleased,5,8.26,3.18,24,58,60,60,FALSE,FALSE,TRUE,3,,,,,
5748,3k,rung,1,8.267861,2.68,5,3,3,5,TRUE,FALSE,FALSE,1,,,,,
3802,3k,lack,1,8.28,2.49,0,5,9,9,FALSE,FALSE,TRUE,3,,,,,
4297,lcnl,means,37,8.289175,3.31,91,140,182,182,FALSE,FALSE,TRUE,3,,,,,
1006,3k,chef,1,8.3,4.6,0,0,2,2,FALSE,FALSE,TRUE,3,,,,,
7850,3k,trunk,15,8.3,3.11,19,33,32,33,FALSE,TRUE,FALSE,2,,,,,
3543,3k,jerk,1,8.31,3.04,0,5,7,7,FALSE,FALSE,TRUE,3,,,,,
5456,3k,ram,7,8.32,3.33,0,3,1,3,FALSE,TRUE,FALSE,2,,,,,
2328,3k,flee,2,8.33,2.72,0,1,1,1,FALSE,TRUE,TRUE,2,,,,,
6709,3k,spare,1,8.35,2.39,2,12,15,15,FALSE,FALSE,TRUE,3,,,,,
8313,3k,whom,4,8.353117,2.77,6,20,33,33,FALSE,FALSE,TRUE,3,,,,,
2953,3k,grind,4,8.37,2.95,4,3,3,4,TRUE,FALSE,FALSE,1,,,,,
3218,3k,hem,1,8.37,2.5,0,2,1,2,FALSE,TRUE,FALSE,2,,,,,
4994,3k,pint,2,8.37,3.42,0,0,1,1,FALSE,FALSE,TRUE,3,,,,,
5251,unl,prized,1,8.37,3.3,0,0,1,1,FALSE,FALSE,TRUE,3,,,,,
7553,3k,thrill,1,8.37,2.17,0,1,2,2,FALSE,FALSE,TRUE,3,,,,,
7674,3k,toll,5,8.37,2.43,0,0,1,1,FALSE,FALSE,TRUE,3,,,,,
1380,3k,court,4,8.39,2.62,3,24,32,32,FALSE,FALSE,TRUE,3,,,,,
6659,3k,soothe,2,8.4,2.66,0,0,0,0,TRUE,TRUE,TRUE,1,,,,,
716,3k,brook,4,8.42,3.69,24,15,8,24,TRUE,FALSE,FALSE,1,,,,,
4513,lcnl,mumps,2,8.42,3.17,3,0,1,3,TRUE,FALSE,FALSE,1,,,,,
6082,3k,shall,97,8.42,2.57,62,114,131,131,FALSE,FALSE,TRUE,3,,,,,
7761,3k,tramp,1,8.42,3.17,17,25,8,25,FALSE,TRUE,FALSE,2,,,,,
679,3k,brief,2,8.44,2.64,0,1,7,7,FALSE,FALSE,TRUE,3,,,,,
1798,3k,dome,4,8.44,2.99,0,0,5,5,FALSE,FALSE,TRUE,3,,,,,
2415,3k,foal,3,8.44,2.48,13,0,3,13,TRUE,FALSE,FALSE,1,,,,,
3944,3k,lend,5,8.45,2.33,28,10,5,28,TRUE,FALSE,FALSE,1,,,,,
2410,3k,flute,9,8.47,2.22,10,10,7,10,TRUE,TRUE,FALSE,1,,,,,
4669,3k,notch,1,8.47,2.44,0,0,0,0,TRUE,TRUE,TRUE,1,,,,,
6732,3k,speck,19,8.48,3.61,4,5,3,5,FALSE,TRUE,FALSE,2,,,,,
4071,3k,lone,1,8.5,2.43,0,1,2,2,FALSE,FALSE,TRUE,3,,,,,
5643,3k,roast,4,8.5,3.62,1,4,7,7,FALSE,FALSE,TRUE,3,,,,,
1774,lcnl,doc,3,8.53,4.93,26,15,5,26,TRUE,FALSE,FALSE,1,,,,,
4476,3k,mount,1,8.53,3.27,0,6,10,10,FALSE,FALSE,TRUE,3,,,,,
5892,lcnl,scold,4,8.53,3.27,0,2,3,3,FALSE,FALSE,TRUE,3,,,,,
6498,3k,sly,2,8.55,1.88,7,6,3,7,TRUE,FALSE,FALSE,1,,,,,
2165,3k,fee,1,8.56,2.55,1,0,1,1,TRUE,FALSE,TRUE,1,,,,,
7836,3k,trout,2,8.56,3.36,0,5,8,8,FALSE,FALSE,TRUE,3,,,,,
8619,lcnl,zoom,13,8.57,3.3,13,4,3,13,TRUE,FALSE,FALSE,1,,,,,
5636,3k,roam,1,8.58,2.87,0,1,3,3,FALSE,FALSE,TRUE,3,,,,,
1004,lcnl,cheers,4,8.587917,3.83,3,3,4,4,FALSE,FALSE,TRUE,3,,,,,
4658,3k,nor,6,8.608885,2.16,21,26,53,53,FALSE,FALSE,TRUE,3,,,,,
4761,lcnl,owe,1,8.61,3.66,3,7,5,7,FALSE,TRUE,FALSE,2,,,,,
5194,lcnl,pox,3,8.61,2.66,3,2,1,3,TRUE,FALSE,FALSE,1,,,,,
8167,unl,waxed,1,8.61,4.45,0,1,1,1,FALSE,TRUE,TRUE,2,,,,,
1250,3k,clump,3,8.62,3.04,9,4,5,9,TRUE,FALSE,FALSE,1,,,,,
6316,3k,site,2,8.63,3.09,0,0,2,2,FALSE,FALSE,TRUE,3,,,,,
7101,3k,strain,1,8.63,2.14,1,2,6,6,FALSE,FALSE,TRUE,3,,,,,
7734,3k,tow,7,8.63,3.53,1,5,2,5,FALSE,TRUE,FALSE,2,,,,,
232,3k,bay,3,8.67,2.52,5,26,30,30,FALSE,FALSE,TRUE,3,,,,,
4271,3k,mate,1,8.67,2.99,5,13,13,13,FALSE,TRUE,TRUE,2,,,,,
6437,3k,sling,1,8.67,2.68,2,1,1,2,TRUE,FALSE,FALSE,1,,,,,
6458,3k,slope,2,8.67,2.43,2,9,16,16,FALSE,FALSE,TRUE,3,,,,,
3417,3k,hunch,2,8.68,3.68,0,0,0,0,TRUE,TRUE,TRUE,1,,,,,
7267,3k,swarm,4,8.68,1.8,2,1,1,2,TRUE,FALSE,FALSE,1,,,,,
5616,3k,rink,1,8.69,2.94,8,4,3,8,TRUE,FALSE,FALSE,1,,,,,
2968,3k,groan,2,8.7,2.7,0,3,3,3,FALSE,TRUE,TRUE,2,,,,,
5972,3k,scrub,6,8.7,5.69,1,3,3,3,FALSE,TRUE,TRUE,2,,,,,
3796,3k,lab,3,8.71,2.9,2,4,5,5,FALSE,FALSE,TRUE,3,,,,,
3306,3k,hoe,2,8.72,2.95,5,7,6,7,FALSE,TRUE,FALSE,2,,,,,
6002,3k,search,6,8.72,3.34,0,13,42,42,FALSE,FALSE,TRUE,3,,,,,
1992,3k,dusk,1,8.74,1.82,1,3,6,6,FALSE,FALSE,TRUE,3,,,,,
5789,3k,sake,8,8.74,3.36,2,10,11,11,FALSE,FALSE,TRUE,3,,,,,
7193,3k,stunt,1,8.74,3,0,5,4,5,FALSE,TRUE,FALSE,2,,,,,
2248,3k,fir,2,8.75,2.38,7,3,2,7,TRUE,FALSE,FALSE,1,,,,,
8177,3k,wealth,2,8.76,3.08,0,2,5,5,FALSE,FALSE,TRUE,3,,,,,
247,3k,beam,3,8.78,2.9,8,8,11,11,FALSE,FALSE,TRUE,3,,,,,
1831,3k,doubt,2,8.79,3.26,2,15,22,22,FALSE,FALSE,TRUE,3,,,,,
5436,3k,rage,1,8.79,3.21,0,2,7,7,FALSE,FALSE,TRUE,3,,,,,
1226,3k,clothe,1,8.83,2.73,0,0,0,0,TRUE,TRUE,TRUE,1,,,,,
4780,3k,pad,2,8.83,3.01,39,7,9,39,TRUE,FALSE,FALSE,1,,,,,
7629,3k,tilt,3,8.83,3.6,0,0,2,2,FALSE,FALSE,TRUE,3,,,,,
1854,3k,drag,2,8.84,5.4,6,6,13,13,FALSE,FALSE,TRUE,3,,,,,
4239,3k,mare,7,8.84,3.88,0,7,9,9,FALSE,FALSE,TRUE,3,,,,,
5588,3k,ridge,1,8.84,2.48,2,7,13,13,FALSE,FALSE,TRUE,3,,,,,
6346,lcnl,skim,1,8.84,3.22,0,0,1,1,FALSE,FALSE,TRUE,3,,,,,
7934,3k,twitch,2,8.84,2.5,0,1,2,2,FALSE,FALSE,TRUE,3,,,,,
3620,3k,judge,10,8.85,2.66,11,26,32,32,FALSE,FALSE,TRUE,3,,,,,
27,lcnl,aids,2,8.89,2.51,0,0,0,0,TRUE,TRUE,TRUE,1,,,,,
1896,3k,drift,2,8.89,3.48,0,6,4,6,FALSE,TRUE,FALSE,2,,,,,
4790,unl,pained,1,8.89,3.16,0,0,1,1,FALSE,FALSE,TRUE,3,,,,,
6801,lcnl,spoils,1,8.89,3.21,0,0,1,1,FALSE,FALSE,TRUE,3,,,,,
7389,3k,taps,9,8.9,3.51,6,1,1,6,TRUE,FALSE,FALSE,1,,,,,
549,3k,bore,4,8.907281,4.64,0,2,4,4,FALSE,FALSE,TRUE,3,,,,,
1739,3k,dine,1,8.95,4.02,1,1,1,1,TRUE,TRUE,TRUE,1,,,,,
5232,3k,pride,1,8.95,3.52,0,3,13,13,FALSE,FALSE,TRUE,3,,,,,
5743,3k,rump,2,8.95,3.8,0,0,1,1,FALSE,FALSE,TRUE,3,,,,,
1302,3k,colt,2,8.98188,2.56,1,24,19,24,FALSE,TRUE,FALSE,2,,,,,
567,3k,bound,1,9,3.09,0,7,11,11,FALSE,FALSE,TRUE,3,,,,,
724,3k,broth,3,9,3.73,0,0,0,0,TRUE,TRUE,TRUE,1,,,,,
1103,3k,churn,3,9,4.02,3,3,1,3,TRUE,TRUE,FALSE,1,,,,,
2665,3k,gaze,2,9,3.2,0,2,8,8,FALSE,FALSE,TRUE,3,,,,,
3273,3k,hire,1,9,2.13,4,7,6,7,FALSE,TRUE,FALSE,2,,,,,
6629,3k,sob,1,9,4.34,2,2,4,4,FALSE,FALSE,TRUE,3,,,,,
2213,3k,fierce,4,9.04,3.07,0,13,15,15,FALSE,FALSE,TRUE,3,,,,,
621,3k,brass,5,9.05,3.54,1,8,9,9,FALSE,FALSE,TRUE,3,,,,,
1352,3k,cork,7,9.05,3.24,0,4,4,4,FALSE,TRUE,TRUE,2,,,,,
3227,3k,herb,1,9.05,2.97,0,0,1,1,FALSE,FALSE,TRUE,3,,,,,
5184,lcnl,pounce,3,9.06,3.15,0,0,3,3,FALSE,FALSE,TRUE,3,,,,,
4313,3k,mend,7,9.11,3.62,10,5,5,10,TRUE,FALSE,FALSE,1,,,,,
6854,3k,sprout,1,9.11,4.8,5,6,3,6,FALSE,TRUE,FALSE,2,,,,,
7377,3k,tang,2,9.11,4.48,0,0,0,0,TRUE,TRUE,TRUE,1,,,,,
7957,3k,urge,1,9.11,3.02,0,0,1,1,FALSE,FALSE,TRUE,3,,,,,
5529,3k,reel,3,9.12,4.08,0,1,2,2,FALSE,FALSE,TRUE,3,,,,,
2946,3k,grim,2,9.16,2.59,2,4,3,4,FALSE,TRUE,FALSE,2,,,,,
4922,3k,perch,1,9.16,3.45,1,4,5,5,FALSE,FALSE,TRUE,3,,,,,
6791,lcnl,splint,1,9.16,2.63,0,0,0,0,TRUE,TRUE,TRUE,1,,,,,
7593,3k,thus,4,9.19502,2.41,1,1,11,11,FALSE,FALSE,TRUE,3,,,,,
508,3k,bold,3,9.21,2.68,2,5,6,6,FALSE,FALSE,TRUE,3,,,,,
2438,3k,fond,11,9.21,2.42,9,7,12,12,FALSE,FALSE,TRUE,3,,,,,
3264,3k,hind,10,9.21,3.47,1,8,15,15,FALSE,FALSE,TRUE,3,,,,,
3823,3k,lame,1,9.21,2.78,2,1,2,2,TRUE,FALSE,TRUE,1,,,,,
4478,3k,mourn,1,9.21,2.97,0,1,1,1,FALSE,TRUE,TRUE,2,,,,,
6681,3k,source,1,9.21,2.88,0,2,9,9,FALSE,FALSE,TRUE,3,,,,,
2626,3k,gang,13,9.22,3.28,12,10,16,16,FALSE,FALSE,TRUE,3,,,,,
2738,3k,glance,5,9.22,2.76,0,9,16,16,FALSE,FALSE,TRUE,3,,,,,
7057,3k,stock,1,9.22,3.44,2,3,6,6,FALSE,FALSE,TRUE,3,,,,,
863,3k,cam,1,9.226991,2.85,8,8,4,8,TRUE,TRUE,FALSE,1,,,,,
815,3k,bust,2,9.23,4.13,0,1,1,1,FALSE,TRUE,TRUE,2,,,,,
1093,3k,chum,1,9.24,2.51,6,2,1,6,TRUE,FALSE,FALSE,1,,,,,
753,3k,budge,2,9.25,3.24,0,2,3,3,FALSE,FALSE,TRUE,3,,,,,
929,3k,cease,1,9.26,2.51,0,0,1,1,FALSE,FALSE,TRUE,3,,,,,
1943,3k,drunk,2,9.26,3.31,6,9,7,9,FALSE,TRUE,FALSE,2,,,,,
4415,3k,mold,1,9.26,2.73,0,1,4,4,FALSE,FALSE,TRUE,3,,,,,
4690,3k,numb,1,9.26,3.93,5,3,7,7,FALSE,FALSE,TRUE,3,,,,,
5765,3k,rye,4,9.26,3.77,0,1,2,2,FALSE,FALSE,TRUE,3,,,,,
185,3k,barge,1,9.28,3.37,5,6,2,6,FALSE,TRUE,FALSE,2,,,,,
3394,3k,huff,1,9.28,3.3,13,3,0,13,TRUE,FALSE,FALSE,1,,,,,
6426,3k,slick,2,9.3,2.99,0,2,1,2,FALSE,TRUE,FALSE,2,,,,,
2661,3k,gay,14,9.32,2.31,0,2,4,4,FALSE,FALSE,TRUE,3,,,,,
3358,unl,horned,1,9.32,4.83,10,4,2,10,TRUE,FALSE,FALSE,1,,,,,
2742,3k,glare,1,9.33,3.14,0,3,4,4,FALSE,FALSE,TRUE,3,,,,,
7557,3k,thrive,1,9.35,2.16,0,0,0,0,TRUE,TRUE,TRUE,1,,,,,
499,3k,bog,1,9.37,3,5,0,0,5,TRUE,FALSE,FALSE,1,,,,,
3280,3k,hitch,4,9.39,4.39,3,1,2,3,TRUE,FALSE,FALSE,1,,,,,
3808,3k,lag,1,9.39,2.57,0,0,0,0,TRUE,TRUE,TRUE,1,,,,,
3256,3k,hike,2,9.4,3.65,7,8,9,9,FALSE,FALSE,TRUE,3,,,,,
4940,3k,phase,1,9.4,2.88,0,0,0,0,TRUE,TRUE,TRUE,1,,,,,
8092,3k,wail,2,9.41,3.71,0,1,4,4,FALSE,FALSE,TRUE,3,,,,,
5223,3k,prey,1,9.42,2.97,0,0,1,1,FALSE,FALSE,TRUE,3,,,,,
5468,3k,rank,1,9.42,2.04,0,0,1,1,FALSE,FALSE,TRUE,3,,,,,
1814,3k,dope,2,9.44,3.33,2,7,5,7,FALSE,TRUE,FALSE,2,,,,,
1879,3k,dread,1,9.44,2.73,0,1,5,5,FALSE,FALSE,TRUE,3,,,,,
7025,lcnl,stern,1,9.47,2.76,0,3,7,7,FALSE,FALSE,TRUE,3,,,,,
1127,3k,clang,19,9.53,3.74,12,5,4,12,TRUE,FALSE,FALSE,1,,,,,
4414,3k,moist,1,9.55,3.24,0,3,11,11,FALSE,FALSE,TRUE,3,,,,,
3208,3k,heir,1,9.56,2.91,1,0,0,1,TRUE,FALSE,FALSE,1,,,,,
4035,3k,loan,1,9.57,3.37,0,2,4,4,FALSE,FALSE,TRUE,3,,,,,
1561,3k,cure,3,9.58,3.92,1,4,6,6,FALSE,FALSE,TRUE,3,,,,,
6626,lcnl,soar,2,9.58,3.53,1,1,0,1,TRUE,TRUE,FALSE,1,,,,,
7278,3k,sway,1,9.58,2.34,0,1,1,1,FALSE,TRUE,TRUE,2,,,,,
4753,3k,ought,9,9.62,2.63,14,34,41,41,FALSE,FALSE,TRUE,3,,,,,
3129,3k,hart,2,9.6213,4.04,10,0,0,10,TRUE,FALSE,FALSE,1,,,,,
5313,3k,pulp,1,9.63,2.83,0,0,2,2,FALSE,FALSE,TRUE,3,,,,,
1979,3k,dune,3,9.65,2.6,5,8,1,8,FALSE,TRUE,FALSE,2,,,,,
3482,3k,isle,1,9.65,4.68,0,0,0,0,TRUE,TRUE,TRUE,1,,,,,
4399,lcnl,moat,1,9.65,3.08,0,0,0,0,TRUE,TRUE,TRUE,1,,,,,
1289,3k,coil,1,9.67,3.6,0,1,2,2,FALSE,FALSE,TRUE,3,,,,,
6687,3k,sow,2,9.67,3.79,0,3,7,7,FALSE,FALSE,TRUE,3,,,,,
114,lcnl,aye,3,9.685242,3.78,2,7,8,8,FALSE,FALSE,TRUE,3,,,,,
8001,3k,veil,1,9.69,3.84,0,0,1,1,FALSE,FALSE,TRUE,3,,,,,
1674,3k,deed,1,9.72,3.86,2,3,4,4,FALSE,FALSE,TRUE,3,,,,,
7076,3k,stoop,1,9.76,3.6,0,5,12,12,FALSE,FALSE,TRUE,3,,,,,
3737,3k,knack,1,9.78,2.76,0,0,1,1,FALSE,FALSE,TRUE,3,,,,,
5086,3k,pluck,3,9.78,3.41,0,1,1,1,FALSE,TRUE,TRUE,2,,,,,
481,3k,boar,2,9.83,3.82,0,1,3,3,FALSE,FALSE,TRUE,3,,,,,
323,3k,bid,3,9.84,3.3,0,1,2,2,FALSE,FALSE,TRUE,3,,,,,
7873,lcnl,tuft,2,9.87,2.75,8,1,0,8,TRUE,FALSE,FALSE,1,,,,,
7315,lcnl,swish,27,9.89,5.84,19,3,2,19,TRUE,FALSE,FALSE,1,,,,,
8184,3k,weave,2,9.89,4.51,5,10,10,10,FALSE,TRUE,TRUE,2,,,,,
178,unl,barbed,1,10,3.5,0,0,0,0,TRUE,TRUE,TRUE,1,,,,,
968,3k,chap,1,10,2.13,1,1,1,1,TRUE,TRUE,TRUE,1,,,,,
6926,3k,staff,1,10,3.4,0,1,5,5,FALSE,FALSE,TRUE,3,,,,,
1822,3k,dose,1,10.1,3.61,0,1,1,1,FALSE,TRUE,TRUE,2,,,,,
1917,3k,droop,1,10.12,3.84,1,0,0,1,TRUE,FALSE,FALSE,1,,,,,
7091,3k,stout,6,10.12,2.78,8,2,5,8,TRUE,FALSE,FALSE,1,,,,,
42,3k,ale,2,10.16,4.31,0,2,1,2,FALSE,TRUE,FALSE,2,,,,,
3496,3k,jade,2,10.17,2.57,12,4,1,12,TRUE,FALSE,FALSE,1,,,,,
2329,unl,fleece,2,10.2,3.81,0,0,1,1,FALSE,FALSE,TRUE,3,,,,,
4091,3k,loot,2,10.21,3.68,1,1,0,1,TRUE,TRUE,FALSE,1,,,,,
5053,3k,plead,1,10.22,3.9,0,0,0,0,TRUE,TRUE,TRUE,1,,,,,
1257,3k,clutch,2,10.24,2.43,1,1,1,1,TRUE,TRUE,TRUE,1,,,,,
8384,lcnl,wits,1,10.250063,3.35,0,2,2,2,FALSE,TRUE,TRUE,2,,,,,
2138,3k,fate,1,10.3,2.83,0,1,2,2,FALSE,FALSE,TRUE,3,,,,,
4568,3k,nay,3,10.314005,3.36,0,0,2,2,FALSE,FALSE,TRUE,3,,,,,
103,unl,awed,1,10.41,3.14,0,0,0,0,TRUE,TRUE,TRUE,1,,,,,
6528,3k,smog,3,10.47,4.11,1,0,2,2,FALSE,FALSE,TRUE,3,,,,,
700,3k,broad,3,10.5,3.63,4,11,24,24,FALSE,FALSE,TRUE,3,,,,,
5853,3k,scarce,1,10.53,2.84,0,2,5,5,FALSE,FALSE,TRUE,3,,,,,
2513,3k,freight,38,10.56,3.45,0,5,5,5,FALSE,TRUE,TRUE,2,,,,,
2618,3k,gale,1,10.569773,2.62,6,0,1,6,TRUE,FALSE,FALSE,1,,,,,
7981,lcnl,vane,1,10.58,3.11,0,0,0,0,TRUE,TRUE,TRUE,1,,,,,
2854,3k,gourd,4,10.65,2.98,0,1,4,4,FALSE,FALSE,TRUE,3,,,,,
7758,3k,trait,1,10.65,3.03,0,0,1,1,FALSE,FALSE,TRUE,3,,,,,
4996,3k,pip,26,10.687,5.73,11,7,4,11,TRUE,FALSE,FALSE,1,,,,,
3661,3k,keen,2,10.7,1.56,0,1,5,5,FALSE,FALSE,TRUE,3,,,,,
7305,3k,swine,4,10.7,4.66,0,0,0,0,TRUE,TRUE,TRUE,1,,,,,
8131,3k,ward,1,10.72,2.89,0,2,6,6,FALSE,FALSE,TRUE,3,,,,,
8133,3k,ware,1,10.740285,4.48,1,0,0,1,TRUE,FALSE,FALSE,1,,,,,
2001,3k,dwell,6,10.78,3.61,1,0,0,1,TRUE,FALSE,FALSE,1,,,,,
1718,3k,dick,1,10.89,2.99,26,39,35,39,FALSE,TRUE,FALSE,2,,,,,
400,3k,bleak,1,10.94,3.33,0,0,1,1,FALSE,FALSE,TRUE,3,,,,,
7212,3k,sue,9,11,3.5,123,59,21,123,TRUE,FALSE,FALSE,1,,,,,
3198,3k,heed,1,11.05,3.33,0,0,0,0,TRUE,TRUE,TRUE,1,,,,,
3924,3k,ledge,1,11.05,5.12,10,6,11,11,FALSE,FALSE,TRUE,3,,,,,
5382,3k,queer,3,11.1,2.79,1,7,11,11,FALSE,FALSE,TRUE,3,,,,,
1513,3k,crude,1,11.11,3.29,0,0,1,1,FALSE,FALSE,TRUE,3,,,,,
2252,3k,firm,2,11.17,3.67,3,8,18,18,FALSE,FALSE,TRUE,3,,,,,
6408,3k,sleek,2,11.17,3.19,1,2,1,2,FALSE,TRUE,FALSE,2,,,,,
4154,3k,lurch,3,11.18,3.26,0,0,0,0,TRUE,TRUE,TRUE,1,,,,,
1414,3k,crank,1,11.25,3.58,2,0,1,2,TRUE,FALSE,FALSE,1,,,,,
2214,3k,fife,1,11.283792,3.97,6,2,3,6,TRUE,FALSE,FALSE,1,,,,,
1277,3k,cock,33,11.32,3.45,0,1,1,1,FALSE,TRUE,TRUE,2,,,,,
5778,3k,sage,1,11.39,4,0,0,1,1,FALSE,FALSE,TRUE,3,,,,,
7670,3k,toil,1,11.39,3.18,0,0,0,0,TRUE,TRUE,TRUE,1,,,,,
5711,3k,route,2,11.4,3.39,5,14,19,19,FALSE,FALSE,TRUE,3,,,,,
6231,3k,shrill,1,11.44,2.83,0,3,5,5,FALSE,FALSE,TRUE,3,,,,,
1280,3k,cod,1,11.5,4.14,1,1,1,1,TRUE,TRUE,TRUE,1,,,,,
5742,3k,rum,4,11.56,3.35,0,2,1,2,FALSE,TRUE,FALSE,2,,,,,
5129,3k,poll,1,11.58,3.83,0,0,1,1,FALSE,FALSE,TRUE,3,,,,,
2537,unl,fritz,24,11.635473,4.2,26,10,6,26,TRUE,FALSE,FALSE,1,,,,,
1801,lcnl,don,3,11.64613,4.08,211,48,16,211,TRUE,FALSE,FALSE,1,,,,,
268,3k,beech,1,11.69,3.14,0,0,1,1,FALSE,FALSE,TRUE,3,,,,,
6777,3k,spite,2,11.699415,4.05,3,6,14,14,FALSE,FALSE,TRUE,3,,,,,
7140,3k,strife,2,11.78,3.26,0,0,0,0,TRUE,TRUE,TRUE,1,,,,,
562,3k,bough,3,11.79,4.73,0,1,2,2,FALSE,FALSE,TRUE,3,,,,,
1604,3k,dame,9,11.79,2.82,0,2,3,3,FALSE,FALSE,TRUE,3,,,,,
6614,lcnl,snuff,2,11.79,4.54,0,0,0,0,TRUE,TRUE,TRUE,1,,,,,
4437,lcnl,moor,1,11.8,2.46,0,0,1,1,FALSE,FALSE,TRUE,3,,,,,
571,3k,bout,6,11.83,2.83,1,2,1,2,FALSE,TRUE,FALSE,2,,,,,
5912,3k,scotch,2,11.83,4.73,0,0,0,0,TRUE,TRUE,TRUE,1,,,,,
2885,3k,grant,1,12.008468,5.13,10,3,5,10,TRUE,FALSE,FALSE,1,,,,,
1860,3k,drake,6,12.07,4.12,0,2,2,2,FALSE,TRUE,TRUE,2,,,,,
6267,3k,siege,2,12.28,3.01,0,0,0,0,TRUE,TRUE,TRUE,1,,,,,
6929,3k,stag,2,12.35,2.98,3,0,0,3,TRUE,FALSE,FALSE,1,,,,,
6268,3k,sieve,3,12.36,2.98,0,0,0,0,TRUE,TRUE,TRUE,1,,,,,
3455,lcnl,id,1,12.41,4.05,0,0,0,0,TRUE,TRUE,TRUE,1,,,,,
2316,3k,flax,1,12.445405,4.36,0,2,3,3,FALSE,FALSE,TRUE,3,,,,,
8603,3k,zinc,1,12.47,3.96,0,0,1,1,FALSE,FALSE,TRUE,3,,,,,
65,3k,apt,1,12.5,4.18,0,0,1,1,FALSE,FALSE,TRUE,3,,,,,
3220,lcnl,hemp,1,12.94,3.35,0,0,0,0,TRUE,TRUE,TRUE,1,,,,,
4001,lcnl,ling,2,13,5,24,5,3,24,TRUE,FALSE,FALSE,1,,,,,
4818,3k,pap,2,13,4.69,1,2,3,3,FALSE,FALSE,TRUE,3,,,,,
1657,3k,dean,1,13.77753,3.78,40,1,6,40,TRUE,FALSE,FALSE,1,,,,,
